loss,accuracy,lr
0.7056068766117096,0.5299999713897705,0.0010000000474974513
0.35778255939483644,0.8100000023841858,0.0010000000474974513
0.26945760846138,0.8999999761581421,0.0010000000474974513
0.1973809903860092,0.9200000166893005,0.0010000000474974513
0.15022754669189453,0.9300000071525574,0.0010000000474974513
0.11852495968341828,0.9700000286102295,0.0010000000474974513
0.08557856976985931,0.9900000095367432,0.0010000000474974513
0.05520215779542923,0.9900000095367432,0.0010000000474974513
0.04524860233068466,0.9900000095367432,0.0010000000474974513
0.03571175187826157,0.9900000095367432,0.0010000000474974513
0.059411289989948275,0.9900000095367432,0.0010000000474974513
0.019881533980369567,1.0,0.0010000000474974513
0.03972004160284996,1.0,0.0010000000474974513
0.03313503116369247,0.9900000095367432,0.0010000000474974513
0.046726037859916685,0.9900000095367432,0.0010000000474974513
0.06129528999328613,0.9700000286102295,0.0010000000474974513
0.020942376852035524,1.0,0.0010000000474974513
0.04703349910676479,0.9800000190734863,0.0010000000474974513
0.032006065994501114,0.9900000095367432,0.0010000000474974513
0.01585649833083153,1.0,0.0010000000474974513
0.03188298463821411,1.0,0.0010000000474974513
0.009942113012075425,1.0,0.0010000000474974513
0.014990472421050071,1.0,0.0010000000474974513
0.010903448462486268,1.0,0.0010000000474974513
0.004811238683760166,1.0,0.0010000000474974513
0.005042134914547205,1.0,0.0010000000474974513
0.004604973513633013,1.0,0.0010000000474974513
0.0044954542629420755,1.0,0.0010000000474974513
0.0038533833995461463,1.0,0.0010000000474974513
0.003258221121504903,1.0,0.0010000000474974513
0.0035697602480649947,1.0,0.0010000000474974513
0.002452764371410012,1.0,0.0010000000474974513
0.0028530810587108135,1.0,0.0010000000474974513
0.0022170234005898237,1.0,0.0010000000474974513
0.001563725541345775,1.0,0.0010000000474974513
0.0020141469594091178,1.0,0.0010000000474974513
0.0013541019149124623,1.0,0.0010000000474974513
0.004002416227012873,1.0,0.0010000000474974513
0.001443434194661677,1.0,0.0010000000474974513
0.001512215039692819,1.0,0.0010000000474974513
0.0010900860326364637,1.0,0.0010000000474974513
0.001081023975275457,1.0,0.0010000000474974513
0.0009936483716592192,1.0,0.0010000000474974513
0.0011643744492903351,1.0,0.0010000000474974513
0.0015186102874577044,1.0,0.0010000000474974513
0.002015614528208971,1.0,0.0010000000474974513
0.0008397113811224699,1.0,0.0010000000474974513
0.0008022841322235763,1.0,0.0010000000474974513
0.0016152461990714072,1.0,0.0010000000474974513
0.0009118545660749078,1.0,0.0010000000474974513
0.0007297341153025627,1.0,0.0010000000474974513
0.0010035076923668384,1.0,0.0010000000474974513
0.0014818423334509135,1.0,0.0010000000474974513
0.0006915135239250958,1.0,0.0010000000474974513
0.0007891398156061769,1.0,0.0010000000474974513
0.0008462756290100515,1.0,0.0010000000474974513
0.0008000029437243938,1.0,0.0010000000474974513
0.0006295490777119995,1.0,0.0010000000474974513
0.0006126221921294927,1.0,0.0010000000474974513
0.0006014146818779409,1.0,0.0010000000474974513
0.0007546640373766422,1.0,0.0010000000474974513
0.0007043930562213064,1.0,0.0010000000474974513
0.0006300885486416519,1.0,0.0010000000474974513
0.00101934761274606,1.0,0.0010000000474974513
0.0005318817030638456,1.0,0.0010000000474974513
0.000561919049359858,1.0,0.0010000000474974513
0.0005213733506388963,1.0,0.0010000000474974513
0.000531158521771431,1.0,0.0010000000474974513
0.0005478515475988388,1.0,0.0010000000474974513
0.000507106309523806,1.0,0.0010000000474974513
0.0007126751262694597,1.0,0.0010000000474974513
0.0005464377859607339,1.0,0.0010000000474974513
0.0007504244660958648,1.0,0.0010000000474974513
0.0004866371746174991,1.0,0.0010000000474974513
0.0008899322478100657,1.0,0.0010000000474974513
0.0009104777313768864,1.0,0.0010000000474974513
0.0006576244300231337,1.0,0.0010000000474974513
0.00047872406197711824,1.0,0.0010000000474974513
0.00045116705703549084,1.0,0.0010000000474974513
0.00045475782360881567,1.0,0.0010000000474974513
0.0006117010931484401,1.0,0.0010000000474974513
0.0004281955596525222,1.0,0.0010000000474974513
0.0008483584737405181,1.0,0.0010000000474974513
0.0003967115480918437,1.0,0.0010000000474974513
0.0004657340538688004,1.0,0.0010000000474974513
0.0003809325979091227,1.0,0.0010000000474974513
0.0004084110027179122,1.0,0.0010000000474974513
0.00038124541519209744,1.0,0.0010000000474974513
0.000372869223356247,1.0,0.0010000000474974513
0.0003993675671517849,1.0,0.0010000000474974513
0.00037325786193832756,1.0,0.0010000000474974513
0.0004433624446392059,1.0,0.0010000000474974513
0.0005307057220488787,1.0,0.0010000000474974513
0.00037294084206223487,1.0,0.0010000000474974513
0.0003386819222941995,1.0,0.0010000000474974513
0.0007030102983117104,1.0,0.0010000000474974513
0.00040161386365070937,1.0,0.0010000000474974513
0.00035260860226117075,1.0,0.0010000000474974513
0.0003224676090758294,1.0,0.0010000000474974513
0.0006440106825903058,1.0,0.0010000000474974513
0.0003865651204250753,1.0,0.0010000000474974513
0.0003119191061705351,1.0,0.0010000000474974513
0.00032037105993367734,1.0,0.0010000000474974513
0.00032297661062330007,1.0,0.0010000000474974513
0.0007818967290222645,1.0,0.0010000000474974513
0.0006074836011976004,1.0,0.0010000000474974513
0.0003277097747195512,1.0,0.0010000000474974513
0.0003146135905990377,1.0,0.0010000000474974513
0.00029573561565484854,1.0,0.0010000000474974513
0.0002933317527640611,1.0,0.0010000000474974513
0.000298811619868502,1.0,0.0010000000474974513
0.00030820043524727226,1.0,0.0010000000474974513
0.00029186878586187956,1.0,0.0010000000474974513
0.0002876314334571362,1.0,0.0010000000474974513
0.0002708330226596445,1.0,0.0010000000474974513
0.00027853533858433364,1.0,0.0010000000474974513
0.0004041836760006845,1.0,0.0010000000474974513
0.00026112756109796464,1.0,0.0010000000474974513
0.0002691249595955014,1.0,0.0010000000474974513
0.00033369664568454026,1.0,0.0010000000474974513
0.0002650255971821025,1.0,0.0010000000474974513
0.0005474406667053699,1.0,0.0010000000474974513
0.00026215171557851134,1.0,0.0010000000474974513
0.00039947020122781395,1.0,0.0010000000474974513
0.00025171176181174813,1.0,0.0010000000474974513
0.0004142633639276028,1.0,0.0010000000474974513
0.00024347618338651955,1.0,0.0010000000474974513
0.000242514269775711,1.0,0.0010000000474974513
0.0003726076427847147,1.0,0.0010000000474974513
0.00030026436666958034,1.0,0.0010000000474974513
0.00022649520251434297,1.0,0.0010000000474974513
0.0002497960452456027,1.0,0.0010000000474974513
0.00022296170878689737,1.0,0.0010000000474974513
0.0002726933092344552,1.0,0.0010000000474974513
0.0002857071766629815,1.0,0.0010000000474974513
0.0004618075489997864,1.0,0.0010000000474974513
0.0003469533903989941,1.0,0.0010000000474974513
0.0002258864586474374,1.0,0.0010000000474974513
0.00021203367039561273,1.0,0.0010000000474974513
